6222.15   0.00   
6222.17   0.00   
6222.19   0.00   
6222.21   0.00   
6222.23   17.10   
6222.25   34.30   
6222.27   79.20   
6222.29   124.20   
6222.31   169.30   
6222.33   214.40   
6222.35   251.70   
6222.38   288.90   
6222.40   314.40   
6222.42   339.90   
6222.44   351.50   
6222.46   363.00   
6222.48   360.10   
6222.50   357.20   
6222.52   339.90   
6222.54   322.60   
6222.56   290.90   
6222.58   259.30   
6222.60   218.30   
6222.63   177.40   
6222.65   131.20   
6222.67   85.00   
6222.69   44.40   
6222.71   3.80   
6222.73   1.90   
6222.75   0.00   
6222.77   0.00   
6222.79   0.00   
6222.81   0.00   
6222.83   0.00   
6222.85   0.00   
6222.88   0.00   
6222.90   0.00   
6222.92   0.00   
6222.94   0.00   
6222.96   0.00   
6222.98   0.00   
6223.00   0.00   
6223.02   0.00   
6223.04   0.00   
6223.06   0.00   
6223.08   0.00   
6223.10   0.00   
6223.13   0.00   
6223.15   0.00   
6223.17   0.00   
6223.19   0.00   
6223.21   0.00   
6223.23   16.80   
6223.25   33.60   
6223.27   78.40   
6223.29   123.10   
6223.31   168.00   
6223.33   212.90   
6223.35   250.10   
6223.38   287.20   
6223.40   312.60   
6223.42   337.90   
6223.44   349.50   
6223.46   361.00   
6223.48   358.00   
6223.50   355.00   
6223.52   337.70   
6223.54   320.30   
6223.56   286.20   
6223.58   252.00   
6223.60   211.90   
6223.63   171.90   
6223.65   126.80   
6223.67   81.70   
6223.69   42.30   
6223.71   2.80   
6223.73   1.40   
6223.75   0.00   
6223.77   0.00   
6223.79   0.00   
6223.81   0.00   
6223.83   0.00   
6223.85   0.00   
6223.88   0.00   
6223.90   0.00   
6223.92   0.00   
6223.94   0.00   
6223.96   0.00   
6223.98   0.00   
6224.00   0.00   
6224.02   0.00   
6224.04   0.00   
6224.06   0.00   
6224.08   0.00   
6224.10   0.00   
6224.13   0.00   
6224.15   0.00   
6224.17   0.00   
6224.19   0.00   
6224.21   0.00   
6224.23   16.20   
6224.25   32.30   
6224.27   75.90   
6224.29   119.60   
6224.31   163.40   
6224.33   207.20   
6224.35   243.50   
6224.38   279.80   
6224.40   304.50   
6224.42   329.20   
6224.44   340.40   
6224.46   351.60   
6224.48   348.70   
6224.50   345.70   
6224.52   328.70   
6224.54   311.70   
6224.56   282.60   
6224.58   253.50   
6224.60   213.00   
6224.63   172.50   
6224.65   126.90   
6224.67   81.40   
6224.69   41.70   
6224.71   1.90   
6224.73   1.00   
6224.75   0.00   
6224.77   0.00   
6224.79   0.00   
6224.81   0.00   
6224.83   0.00   
6224.85   0.00   
6224.88   0.00   
6224.90   0.00   
6224.92   0.00   
6224.94   0.00   
6224.96   0.00   
6224.98   0.00   
6225.00   0.00   
6225.02   0.00   
6225.04   0.00   
6225.06   0.00   
6225.08   0.00   
6225.10   0.00   
6225.13   0.00   
6225.15   0.00   
6225.17   0.00   
6225.19   0.00   
6225.21   0.00   
6225.23   16.10   
6225.25   32.10   
6225.27   76.20   
6225.29   120.20   
6225.31   164.50   
6225.33   208.80   
6225.35   245.50   
6225.38   282.10   
6225.40   307.10   
6225.42   332.10   
6225.44   343.40   
6225.46   354.70   
6225.48   351.70   
6225.50   348.60   
6225.52   331.40   
6225.54   314.10   
6225.56   290.50   
6225.58   266.90   
6225.60   224.00   
6225.63   181.10   
6225.65   132.90   
6225.67   84.80   
6225.69   42.90   
6225.71   1.10   
6225.73   0.60   
6225.75   0.00   
6225.77   0.00   
6225.79   0.00   
6225.81   0.00   
6225.83   0.00   
6225.85   0.00   
6225.88   0.00   
6225.90   0.00   
6225.92   0.00   
6225.94   0.00   
6225.96   0.00   
6225.98   0.00   
6226.00   0.00   
6226.02   0.00   
6226.04   0.00   
6226.06   0.00   
6226.08   0.00   
6226.10   0.00   
6226.13   0.00   
6226.15   0.00   
6226.17   0.00   
6226.19   0.00   
6226.21   0.00   
6226.23   16.70   
6226.25   33.40   
6226.27   79.90   
6226.29   126.40   
6226.31   173.30   
6226.33   220.10   
6226.35   258.90   
6226.38   297.60   
6226.40   324.00   
6226.42   350.50   
6226.44   362.40   
6226.46   374.30   
6226.48   371.00   
6226.50   367.70   
6226.52   349.40   
6226.54   331.10   
6226.56   295.50   
6226.58   259.90   
6226.60   217.80   
6226.63   175.80   
6226.65   128.70   
6226.67   81.60   
6226.69   40.90   
6226.71   0.20   
6226.73   0.10   
6226.75   0.00   
6226.77   0.00   
6226.79   0.00   
6226.81   0.00   
6226.83   0.00   
6226.85   0.00   
6226.88   0.00   
6226.90   0.00   
6226.92   0.00   
6226.94   0.00   
