  -2.328660E-10  -3.030430E-11  -1.575678E-12  -6.055448E-11  -1.034815E-11  -2.320604E-13  -2.586024E-11  -4.114521E-12  -1.266200E-13  -1.000383E-10  -1.685385E-11  -4.428877E-13  -2.238210E-10  -4.419718E-11  -5.549369E-12  -1.096650E-10  -2.897713E-11  -2.829019E-12  -3.196994E-11  -6.616749E-12  -2.589683E-13  -7.000199E-11  -8.800260E-12   7.194909E-14  -9.401565E-09  -2.006452E-09  -6.163297E-11  -1.058026E-08  -1.187256E-09  -2.447505E-11  -2.026864E-11  -6.050211E-08  -5.831729E-09  -1.101207E-11  -1.530886E-11  -1.146906E-12  -1.211516E-11  -1.109657E-13  -3.789491E-14  -1.504664E-14  -6.170949E-14  -1.623364E-13  -1.065725E-13  -2.435435E-14  -3.225735E-14  -7.601780E-12  -4.359907E-12  -7.448989E-14  -2.227242E-10
  -2.714559E-09  -4.111115E-10  -1.230840E-11  -3.428684E-10  -6.555733E-11  -1.829733E-12  -2.679105E-10  -5.069317E-11  -1.545969E-12  -6.714818E-10  -1.266180E-10  -3.624790E-12  -2.576094E-09  -5.941869E-10  -6.321842E-11  -1.470925E-09  -3.850601E-10  -3.850266E-11  -4.142093E-10  -8.412815E-11  -3.371514E-12  -8.529418E-10  -1.123714E-10   8.293843E-13  -1.204551E-07  -5.446404E-09  -4.178042E-10  -7.898107E-08  -1.034858E-08  -4.070011E-10  -6.830990E-10   2.368455E-08   1.782277E-09  -4.913554E-10   1.295639E-11   5.433512E-11   5.594796E-11  -1.502119E-12  -2.399134E-13  -1.855104E-13  -4.633386E-13  -2.181740E-12  -1.413798E-12  -3.101108E-13  -4.113959E-13  -1.948396E-11  -3.799916E-11  -2.511403E-12   8.718528E-11
  -1.727097E-10  -2.761175E-11  -1.513943E-12  -5.412476E-11  -1.013924E-11  -2.478242E-13  -2.363665E-11  -3.957984E-12  -1.247858E-13  -8.423461E-11  -1.580874E-11  -4.422790E-13  -2.285307E-10  -4.504261E-11  -5.664082E-12  -1.109366E-10  -2.935595E-11  -2.859760E-12  -3.328324E-11  -6.918109E-12  -2.697865E-13  -6.208214E-11  -8.243729E-12   1.010024E-13  -9.738137E-09  -2.011987E-09  -6.241515E-11  -1.081129E-08  -1.216626E-09  -2.528186E-11  -2.264209E-11  -5.974342E-08  -5.759630E-09  -4.768319E-12  -1.345455E-11  -7.050120E-13  -8.908040E-12  -1.010824E-13  -3.713007E-14  -1.447266E-14  -5.787650E-14  -1.654331E-13  -1.079618E-13  -2.545867E-14  -3.021407E-14  -7.615694E-12  -4.467766E-12  -8.321034E-14  -2.199312E-10
  -1.865375E-09  -3.140046E-10  -1.197233E-11  -3.275897E-10  -6.445315E-11  -1.840200E-12  -2.587228E-10  -4.977828E-11  -1.521736E-12  -6.186746E-10  -1.217536E-10  -3.557678E-12  -2.641476E-09  -6.093331E-10  -6.494884E-11  -1.486485E-09  -3.896967E-10  -3.893624E-11  -4.144138E-10  -8.422844E-11  -3.373835E-12  -7.869697E-10  -1.116699E-10   1.339814E-12  -1.203104E-07  -5.425156E-09  -4.166036E-10  -8.098647E-08  -1.062853E-08  -4.179820E-10  -7.553531E-10   2.367736E-08   1.783418E-09  -2.532602E-10   1.724055E-11   5.661856E-11   6.775146E-11  -1.146074E-12  -2.358670E-13  -1.821553E-13  -4.455018E-13  -2.237391E-12  -1.430679E-12  -3.104575E-13  -4.088181E-13  -1.942493E-11  -3.902648E-11  -2.776340E-12   8.715891E-11
  -1.183036E-10  -2.004717E-11  -1.244547E-12  -4.243827E-11  -8.362296E-12  -2.129539E-13  -1.916575E-11  -3.337093E-12  -1.057811E-13  -6.272764E-11  -1.234402E-11  -3.542484E-13  -2.029542E-10  -4.072039E-11  -5.069367E-12  -9.819395E-11  -2.530710E-11  -2.519955E-12  -3.023268E-11  -6.312219E-12  -2.468202E-13  -4.516129E-11  -6.466396E-12   1.223751E-13  -8.935619E-09  -1.966172E-09  -6.073375E-11  -1.102417E-08  -1.243648E-09  -2.598793E-11  -2.566463E-11  -5.906956E-08  -5.694023E-09   1.175356E-12  -1.006337E-11  -2.182421E-13  -4.937354E-12  -7.334757E-14  -3.061859E-14  -1.220137E-14  -4.517909E-14  -1.495487E-13  -9.306929E-14  -2.322535E-14  -2.369370E-14  -7.441897E-12  -4.567007E-12  -9.431332E-14  -2.174503E-10
  -1.266735E-09  -2.152410E-10  -9.843870E-12  -3.063300E-10  -6.107285E-11  -1.771708E-12  -2.478530E-10  -4.832184E-11  -1.472008E-12  -5.625607E-10  -1.121501E-10  -3.319980E-12  -2.671665E-09  -6.251142E-10  -6.656291E-11  -1.485702E-09  -3.753819E-10  -3.855708E-11  -4.091916E-10  -8.318505E-11  -3.334406E-12  -6.736535E-10  -1.025343E-10   2.028227E-12  -1.194988E-07  -5.392825E-09  -4.145409E-10  -8.288484E-08  -1.089209E-08  -4.280980E-10  -8.448955E-10   2.353273E-08   1.772989E-09  -5.915582E-11   2.395018E-11   5.906594E-11   8.229683E-11  -7.841121E-13  -2.234776E-13  -1.768209E-13  -4.102950E-13  -2.295300E-12  -1.377953E-12  -3.065993E-13  -3.752903E-13  -1.932411E-11  -3.999368E-11  -3.104771E-12   8.662691E-11
  -1.573011E-10  -2.128869E-11  -1.178341E-12  -5.448449E-11  -9.201601E-12  -2.154996E-13  -2.079968E-11  -3.349272E-12  -1.028607E-13  -7.599731E-11  -1.266405E-11  -3.418652E-13  -2.042390E-10  -4.153051E-11  -5.140005E-12  -9.885224E-11  -2.508732E-11  -2.525197E-12  -3.127768E-11  -6.517371E-12  -2.548584E-13  -4.372512E-11  -5.949130E-12   1.575111E-13  -9.268138E-09  -1.971027E-09  -6.145414E-11  -1.126194E-08  -1.274001E-09  -2.682954E-11  -2.454274E-11  -5.830521E-08  -5.624902E-09  -6.129593E-13  -1.245686E-11  -6.077356E-13  -6.005399E-12  -7.790998E-14  -3.369358E-14  -1.224550E-14  -4.635317E-14  -1.525179E-13  -9.225554E-14  -2.397676E-14  -2.179055E-14  -7.453629E-12  -4.678479E-12  -9.019988E-14  -2.146365E-10
  -1.936077E-09  -2.479106E-10  -8.341442E-12  -3.269668E-10  -6.203335E-11  -1.759419E-12  -2.489855E-10  -4.756570E-11  -1.442707E-12  -5.895569E-10  -1.100411E-10  -3.207007E-12  -2.720096E-09  -6.411218E-10  -6.822048E-11  -1.495126E-09  -3.698094E-10  -3.853291E-11  -4.089586E-10  -8.311971E-11  -3.331791E-12  -6.441290E-10  -9.200966E-11   2.886130E-12  -1.193603E-07  -5.369355E-09  -4.132593E-10  -8.479230E-08  -1.115350E-08  -4.379055E-10  -8.266866E-10   2.354293E-08   1.771827E-09  -1.027191E-10   1.957879E-11   5.912960E-11   8.037309E-11  -9.043378E-13  -2.269946E-13  -1.740470E-13  -4.025668E-13  -2.354044E-12  -1.357355E-12  -3.063385E-13  -3.366814E-13  -1.925557E-11  -4.095297E-11  -3.037705E-12   8.666430E-11
  -1.741542E-10  -2.409657E-11  -1.175788E-12  -6.645027E-11  -1.134881E-11  -2.467955E-13  -2.145950E-11  -3.397569E-12  -1.039102E-13  -8.652611E-11  -1.460660E-11  -3.772737E-13  -2.066409E-10  -4.142495E-11  -5.193984E-12  -9.994668E-11  -2.590310E-11  -2.549841E-12  -3.287652E-11  -6.839130E-12  -2.644556E-13  -4.604027E-11  -6.183227E-12   1.808298E-13  -9.594922E-09  -2.004337E-09  -6.786252E-11  -1.150692E-08  -1.305375E-09  -2.770488E-11  -2.028691E-11  -5.757508E-08  -5.556622E-09  -7.923525E-12  -1.879380E-11  -9.967858E-13  -1.141362E-11  -8.821784E-14  -4.156331E-14  -1.242152E-14  -5.347630E-14  -1.521279E-13  -9.524999E-14  -2.515664E-14  -2.264573E-14  -7.567963E-12  -4.793700E-12  -7.456237E-14  -2.119488E-10
  -2.404589E-09  -3.670697E-10  -9.878794E-12  -3.453453E-10  -6.579281E-11  -1.813934E-12  -2.481200E-10  -4.709265E-11  -1.434296E-12  -6.082447E-10  -1.148213E-10  -3.277394E-12  -2.776163E-09  -6.468983E-10  -6.938192E-11  -1.511121E-09  -3.873567E-10  -3.919232E-11  -4.096316E-10  -8.325212E-11  -3.332154E-12  -6.746448E-10  -9.026073E-11   3.521240E-12  -1.192395E-07  -5.347769E-09  -4.120201E-10  -8.689777E-08  -1.144022E-08  -4.485270E-10  -7.342227E-10   2.359737E-08   1.774466E-09  -4.084113E-10   6.314285E-12   5.836756E-11   5.671543E-11  -1.341628E-12  -2.407704E-13  -1.723104E-13  -4.201045E-13  -2.375271E-12  -1.421737E-12  -3.068045E-13  -3.303097E-13  -1.919334E-11  -4.200508E-11  -2.697983E-12   8.686373E-11
